,date,month,year,instruments,volume
10,2024-11-01,11,2024,Government of Canada Bonds_Under 3 years,609503.908867
178,2024-11-01,11,2024,Mortgage Backed Securities_All,9981.369012
166,2024-11-01,11,2024,Municipal Bonds_All,4564.237435
202,2024-11-01,11,2024,Other Domestic Bonds_All,691.176379
238,2024-11-01,11,2024,Other_All,1438.029647
106,2024-11-01,11,2024,Provincial Bonds_3-10 years,62135.933213
226,2024-11-01,11,2024,Provincial Bonds_All,2498.032889
118,2024-11-01,11,2024,Provincial Bonds_Over 10 years,55197.11317
94,2024-11-01,11,2024,Provincial Bonds_Under 3 years,14839.867813
191,2024-12-01,12,2024,Asset-Backed Securities_All,536.584092
143,2024-12-01,12,2024,Corporate Bonds_3-10 years,23026.041205
155,2024-12-01,12,2024,Corporate Bonds_Over 10 years,8576.763757
131,2024-12-01,12,2024,Corporate Bonds_Under 3 years,18296.759382
71,2024-12-01,12,2024,Federal Crown Corporation Bonds_3-10 years,53188.513935
83,2024-12-01,12,2024,Federal Crown Corporation Bonds_Over 10 years,7223.216303
59,2024-12-01,12,2024,Federal Crown Corporation Bonds_Under 3 years,19331.432392
23,2024-12-01,12,2024,Government of Canada Bonds_3-10 years,634776.924411
215,2024-12-01,12,2024,Government of Canada Bonds_All,93.248625
35,2024-12-01,12,2024,Government of Canada Bonds_Over 10 years,92874.311164
47,2024-12-01,12,2024,Government of Canada Bonds_Real Return Bonds,1404.689
11,2024-12-01,12,2024,Government of Canada Bonds_Under 3 years,458086.57951
179,2024-12-01,12,2024,Mortgage Backed Securities_All,13266.180483
167,2024-12-01,12,2024,Municipal Bonds_All,3219.833714
203,2024-12-01,12,2024,Other Domestic Bonds_All,371.247211
239,2024-12-01,12,2024,Other_All,1764.630591
107,2024-12-01,12,2024,Provincial Bonds_3-10 years,71318.317186
227,2024-12-01,12,2024,Provincial Bonds_All,3767.323566
119,2024-12-01,12,2024,Provincial Bonds_Over 10 years,45328.195854
95,2024-12-01,12,2024,Provincial Bonds_Under 3 years,10709.785376
180,2025-01-01,1,2025,Asset-Backed Securities_All,1358.32643
132,2025-01-01,1,2025,Corporate Bonds_3-10 years,29812.527989
144,2025-01-01,1,2025,Corporate Bonds_Over 10 years,12273.887646
120,2025-01-01,1,2025,Corporate Bonds_Under 3 years,25152.389442
60,2025-01-01,1,2025,Federal Crown Corporation Bonds_3-10 years,53236.318567
72,2025-01-01,1,2025,Federal Crown Corporation Bonds_Over 10 years,199.933308
48,2025-01-01,1,2025,Federal Crown Corporation Bonds_Under 3 years,29151.081083
12,2025-01-01,1,2025,Government of Canada Bonds_3-10 years,776143.431325
204,2025-01-01,1,2025,Government of Canada Bonds_All,139.998856
24,2025-01-01,1,2025,Government of Canada Bonds_Over 10 years,116893.91283
36,2025-01-01,1,2025,Government of Canada Bonds_Real Return Bonds,834.547353
0,2025-01-01,1,2025,Government of Canada Bonds_Under 3 years,594930.22003
168,2025-01-01,1,2025,Mortgage Backed Securities_All,12312.058237
156,2025-01-01,1,2025,Municipal Bonds_All,4324.019241
192,2025-01-01,1,2025,Other Domestic Bonds_All,541.484964
228,2025-01-01,1,2025,Other_All,1598.525211
96,2025-01-01,1,2025,Provincial Bonds_3-10 years,82135.952116
216,2025-01-01,1,2025,Provincial Bonds_All,2019.345826
108,2025-01-01,1,2025,Provincial Bonds_Over 10 years,51385.149356
84,2025-01-01,1,2025,Provincial Bonds_Under 3 years,11815.701832
181,2025-02-01,2,2025,Asset-Backed Securities_All,2506.0003
133,2025-02-01,2,2025,Corporate Bonds_3-10 years,24298.583316
145,2025-02-01,2,2025,Corporate Bonds_Over 10 years,9219.494911
121,2025-02-01,2,2025,Corporate Bonds_Under 3 years,21693.84889
61,2025-02-01,2,2025,Federal Crown Corporation Bonds_3-10 years,51393.625395
73,2025-02-01,2,2025,Federal Crown Corporation Bonds_Over 10 years,8608.6497
49,2025-02-01,2,2025,Federal Crown Corporation Bonds_Under 3 years,16309.473935
13,2025-02-01,2,2025,Government of Canada Bonds_3-10 years,718197.487252
205,2025-02-01,2,2025,Government of Canada Bonds_All,341.240623
25,2025-02-01,2,2025,Government of Canada Bonds_Over 10 years,107220.372603
37,2025-02-01,2,2025,Government of Canada Bonds_Real Return Bonds,2044.18795
1,2025-02-01,2,2025,Government of Canada Bonds_Under 3 years,517518.00736
169,2025-02-01,2,2025,Mortgage Backed Securities_All,11177.148022
157,2025-02-01,2,2025,Municipal Bonds_All,3000.515743
193,2025-02-01,2,2025,Other Domestic Bonds_All,368.42152
229,2025-02-01,2,2025,Other_All,2152.666604
97,2025-02-01,2,2025,Provincial Bonds_3-10 years,73537.243057
217,2025-02-01,2,2025,Provincial Bonds_All,3532.502084
109,2025-02-01,2,2025,Provincial Bonds_Over 10 years,47446.39328
85,2025-02-01,2,2025,Provincial Bonds_Under 3 years,10496.842648
182,2025-03-01,3,2025,Asset-Backed Securities_All,997.9842
134,2025-03-01,3,2025,Corporate Bonds_3-10 years,30957.964369
146,2025-03-01,3,2025,Corporate Bonds_Over 10 years,10957.448983
122,2025-03-01,3,2025,Corporate Bonds_Under 3 years,24261.44812
62,2025-03-01,3,2025,Federal Crown Corporation Bonds_3-10 years,71570.013898
74,2025-03-01,3,2025,Federal Crown Corporation Bonds_Over 10 years,4568.883538
50,2025-03-01,3,2025,Federal Crown Corporation Bonds_Under 3 years,24572.187992
14,2025-03-01,3,2025,Government of Canada Bonds_3-10 years,814716.77068
206,2025-03-01,3,2025,Government of Canada Bonds_All,244.930763
26,2025-03-01,3,2025,Government of Canada Bonds_Over 10 years,128779.366563
38,2025-03-01,3,2025,Government of Canada Bonds_Real Return Bonds,705.845557
2,2025-03-01,3,2025,Government of Canada Bonds_Under 3 years,545450.487909
170,2025-03-01,3,2025,Mortgage Backed Securities_All,13314.26801
158,2025-03-01,3,2025,Municipal Bonds_All,3788.673191
194,2025-03-01,3,2025,Other Domestic Bonds_All,630.407152
230,2025-03-01,3,2025,Other_All,1834.212914
98,2025-03-01,3,2025,Provincial Bonds_3-10 years,68621.664238
218,2025-03-01,3,2025,Provincial Bonds_All,2911.51779
110,2025-03-01,3,2025,Provincial Bonds_Over 10 years,49214.206907
86,2025-03-01,3,2025,Provincial Bonds_Under 3 years,13145.239713
183,2025-04-01,4,2025,Asset-Backed Securities_All,1010.8015
135,2025-04-01,4,2025,Corporate Bonds_3-10 years,26207.493545
147,2025-04-01,4,2025,Corporate Bonds_Over 10 years,9517.983228
123,2025-04-01,4,2025,Corporate Bonds_Under 3 years,24421.504987
63,2025-04-01,4,2025,Federal Crown Corporation Bonds_3-10 years,48994.472481
75,2025-04-01,4,2025,Federal Crown Corporation Bonds_Over 10 years,96.7625
51,2025-04-01,4,2025,Federal Crown Corporation Bonds_Under 3 years,24870.386689
15,2025-04-01,4,2025,Government of Canada Bonds_3-10 years,783252.649765
207,2025-04-01,4,2025,Government of Canada Bonds_All,233.188928
27,2025-04-01,4,2025,Government of Canada Bonds_Over 10 years,145947.39151
39,2025-04-01,4,2025,Government of Canada Bonds_Real Return Bonds,1019.521412
3,2025-04-01,4,2025,Government of Canada Bonds_Under 3 years,599302.635087
171,2025-04-01,4,2025,Mortgage Backed Securities_All,7256.008471
159,2025-04-01,4,2025,Municipal Bonds_All,5733.153713
195,2025-04-01,4,2025,Other Domestic Bonds_All,1018.77193
231,2025-04-01,4,2025,Other_All,1876.761057
99,2025-04-01,4,2025,Provincial Bonds_3-10 years,68507.050509
219,2025-04-01,4,2025,Provincial Bonds_All,2651.988261
111,2025-04-01,4,2025,Provincial Bonds_Over 10 years,65664.686124
87,2025-04-01,4,2025,Provincial Bonds_Under 3 years,12918.796716
184,2025-05-01,5,2025,Asset-Backed Securities_All,1003.643734
136,2025-05-01,5,2025,Corporate Bonds_3-10 years,25724.670753
148,2025-05-01,5,2025,Corporate Bonds_Over 10 years,10242.175055
124,2025-05-01,5,2025,Corporate Bonds_Under 3 years,25406.152356
64,2025-05-01,5,2025,Federal Crown Corporation Bonds_3-10 years,57790.339513
76,2025-05-01,5,2025,Federal Crown Corporation Bonds_Over 10 years,7482.2365
52,2025-05-01,5,2025,Federal Crown Corporation Bonds_Under 3 years,21201.941522
16,2025-05-01,5,2025,Government of Canada Bonds_3-10 years,780544.911044
208,2025-05-01,5,2025,Government of Canada Bonds_All,187.574663
28,2025-05-01,5,2025,Government of Canada Bonds_Over 10 years,160082.435107
40,2025-05-01,5,2025,Government of Canada Bonds_Real Return Bonds,642.612575
4,2025-05-01,5,2025,Government of Canada Bonds_Under 3 years,590988.365918
172,2025-05-01,5,2025,Mortgage Backed Securities_All,10305.290529
160,2025-05-01,5,2025,Municipal Bonds_All,5274.43986
196,2025-05-01,5,2025,Other Domestic Bonds_All,1015.892223
232,2025-05-01,5,2025,Other_All,2735.279437
100,2025-05-01,5,2025,Provincial Bonds_3-10 years,58391.260184
220,2025-05-01,5,2025,Provincial Bonds_All,4023.46931
112,2025-05-01,5,2025,Provincial Bonds_Over 10 years,69177.409734
88,2025-05-01,5,2025,Provincial Bonds_Under 3 years,23682.307912
185,2025-06-01,6,2025,Asset-Backed Securities_All,831.976
137,2025-06-01,6,2025,Corporate Bonds_3-10 years,28103.543255
149,2025-06-01,6,2025,Corporate Bonds_Over 10 years,10774.425856
125,2025-06-01,6,2025,Corporate Bonds_Under 3 years,24758.567071
65,2025-06-01,6,2025,Federal Crown Corporation Bonds_3-10 years,57158.966565
77,2025-06-01,6,2025,Federal Crown Corporation Bonds_Over 10 years,5352.502599
53,2025-06-01,6,2025,Federal Crown Corporation Bonds_Under 3 years,28562.146966
17,2025-06-01,6,2025,Government of Canada Bonds_3-10 years,834091.477883
209,2025-06-01,6,2025,Government of Canada Bonds_All,224.611734
29,2025-06-01,6,2025,Government of Canada Bonds_Over 10 years,122268.008413
41,2025-06-01,6,2025,Government of Canada Bonds_Real Return Bonds,516.180484
5,2025-06-01,6,2025,Government of Canada Bonds_Under 3 years,498121.933392
173,2025-06-01,6,2025,Mortgage Backed Securities_All,23143.703729
161,2025-06-01,6,2025,Municipal Bonds_All,4828.65657
197,2025-06-01,6,2025,Other Domestic Bonds_All,714.0565
233,2025-06-01,6,2025,Other_All,2485.952938
101,2025-06-01,6,2025,Provincial Bonds_3-10 years,80105.813371
221,2025-06-01,6,2025,Provincial Bonds_All,5747.165177
113,2025-06-01,6,2025,Provincial Bonds_Over 10 years,55686.741599
89,2025-06-01,6,2025,Provincial Bonds_Under 3 years,19020.842357
186,2025-07-01,7,2025,Asset-Backed Securities_All,451.1825
138,2025-07-01,7,2025,Corporate Bonds_3-10 years,26337.644931
150,2025-07-01,7,2025,Corporate Bonds_Over 10 years,10335.824735
126,2025-07-01,7,2025,Corporate Bonds_Under 3 years,24012.698655
66,2025-07-01,7,2025,Federal Crown Corporation Bonds_3-10 years,36974.594106
78,2025-07-01,7,2025,Federal Crown Corporation Bonds_Over 10 years,5738.133703
54,2025-07-01,7,2025,Federal Crown Corporation Bonds_Under 3 years,25921.530775
18,2025-07-01,7,2025,Government of Canada Bonds_3-10 years,603437.022403
210,2025-07-01,7,2025,Government of Canada Bonds_All,241.846082
30,2025-07-01,7,2025,Government of Canada Bonds_Over 10 years,114058.280929
42,2025-07-01,7,2025,Government of Canada Bonds_Real Return Bonds,825.738468
6,2025-07-01,7,2025,Government of Canada Bonds_Under 3 years,703278.109134
174,2025-07-01,7,2025,Mortgage Backed Securities_All,16601.834334
162,2025-07-01,7,2025,Municipal Bonds_All,3200.970082
198,2025-07-01,7,2025,Other Domestic Bonds_All,421.0059
234,2025-07-01,7,2025,Other_All,2154.740466
102,2025-07-01,7,2025,Provincial Bonds_3-10 years,61559.594247
222,2025-07-01,7,2025,Provincial Bonds_All,3228.01501
114,2025-07-01,7,2025,Provincial Bonds_Over 10 years,47245.11516
90,2025-07-01,7,2025,Provincial Bonds_Under 3 years,20907.524171
187,2025-08-01,8,2025,Asset-Backed Securities_All,887.1803
139,2025-08-01,8,2025,Corporate Bonds_3-10 years,22294.438549
151,2025-08-01,8,2025,Corporate Bonds_Over 10 years,8853.573572
127,2025-08-01,8,2025,Corporate Bonds_Under 3 years,17509.869408
67,2025-08-01,8,2025,Federal Crown Corporation Bonds_3-10 years,45684.095447
79,2025-08-01,8,2025,Federal Crown Corporation Bonds_Over 10 years,13842.725123
55,2025-08-01,8,2025,Federal Crown Corporation Bonds_Under 3 years,30411.426819
19,2025-08-01,8,2025,Government of Canada Bonds_3-10 years,626634.367664
211,2025-08-01,8,2025,Government of Canada Bonds_All,256.631585
31,2025-08-01,8,2025,Government of Canada Bonds_Over 10 years,97245.847471
43,2025-08-01,8,2025,Government of Canada Bonds_Real Return Bonds,633.913175
7,2025-08-01,8,2025,Government of Canada Bonds_Under 3 years,554264.971747
175,2025-08-01,8,2025,Mortgage Backed Securities_All,11551.146819
163,2025-08-01,8,2025,Municipal Bonds_All,2721.451673
199,2025-08-01,8,2025,Other Domestic Bonds_All,368.151732
235,2025-08-01,8,2025,Other_All,1883.925061
103,2025-08-01,8,2025,Provincial Bonds_3-10 years,49415.21275
223,2025-08-01,8,2025,Provincial Bonds_All,4050.590564
115,2025-08-01,8,2025,Provincial Bonds_Over 10 years,48340.138642
91,2025-08-01,8,2025,Provincial Bonds_Under 3 years,15353.610904
188,2025-09-01,9,2025,Asset-Backed Securities_All,814.553464
140,2025-09-01,9,2025,Corporate Bonds_3-10 years,31977.830305
152,2025-09-01,9,2025,Corporate Bonds_Over 10 years,15238.392958
128,2025-09-01,9,2025,Corporate Bonds_Under 3 years,27179.51138
68,2025-09-01,9,2025,Federal Crown Corporation Bonds_3-10 years,99763.202282
80,2025-09-01,9,2025,Federal Crown Corporation Bonds_Over 10 years,3337.089659
56,2025-09-01,9,2025,Federal Crown Corporation Bonds_Under 3 years,41751.90141
20,2025-09-01,9,2025,Government of Canada Bonds_3-10 years,810273.779668
212,2025-09-01,9,2025,Government of Canada Bonds_All,75.443683
32,2025-09-01,9,2025,Government of Canada Bonds_Over 10 years,123628.197343
44,2025-09-01,9,2025,Government of Canada Bonds_Real Return Bonds,953.763872
8,2025-09-01,9,2025,Government of Canada Bonds_Under 3 years,454503.743467
176,2025-09-01,9,2025,Mortgage Backed Securities_All,18112.873173
164,2025-09-01,9,2025,Municipal Bonds_All,3507.811127
200,2025-09-01,9,2025,Other Domestic Bonds_All,307.58289
236,2025-09-01,9,2025,Other_All,1545.696487
104,2025-09-01,9,2025,Provincial Bonds_3-10 years,67200.66195
224,2025-09-01,9,2025,Provincial Bonds_All,3521.183718
116,2025-09-01,9,2025,Provincial Bonds_Over 10 years,53654.91837
92,2025-09-01,9,2025,Provincial Bonds_Under 3 years,23956.972018
189,2025-10-01,10,2025,Asset-Backed Securities_All,1493.62814
141,2025-10-01,10,2025,Corporate Bonds_3-10 years,30899.491505
153,2025-10-01,10,2025,Corporate Bonds_Over 10 years,9774.440938
129,2025-10-01,10,2025,Corporate Bonds_Under 3 years,26311.022895
69,2025-10-01,10,2025,Federal Crown Corporation Bonds_3-10 years,65238.690682
81,2025-10-01,10,2025,Federal Crown Corporation Bonds_Over 10 years,81.995461
57,2025-10-01,10,2025,Federal Crown Corporation Bonds_Under 3 years,29865.301189
21,2025-10-01,10,2025,Government of Canada Bonds_3-10 years,728660.506054
213,2025-10-01,10,2025,Government of Canada Bonds_All,278.47595
33,2025-10-01,10,2025,Government of Canada Bonds_Over 10 years,150795.018795
45,2025-10-01,10,2025,Government of Canada Bonds_Real Return Bonds,760.361359
9,2025-10-01,10,2025,Government of Canada Bonds_Under 3 years,646844.701403
177,2025-10-01,10,2025,Mortgage Backed Securities_All,10785.516183
165,2025-10-01,10,2025,Municipal Bonds_All,4108.464579
201,2025-10-01,10,2025,Other Domestic Bonds_All,349.117494
237,2025-10-01,10,2025,Other_All,1643.73008
105,2025-10-01,10,2025,Provincial Bonds_3-10 years,65560.585705
225,2025-10-01,10,2025,Provincial Bonds_All,4429.518851
117,2025-10-01,10,2025,Provincial Bonds_Over 10 years,74057.252143
93,2025-10-01,10,2025,Provincial Bonds_Under 3 years,21397.957893
190,2025-11-01,11,2025,Asset-Backed Securities_All,469.780996
142,2025-11-01,11,2025,Corporate Bonds_3-10 years,23355.390743
154,2025-11-01,11,2025,Corporate Bonds_Over 10 years,8651.231751
130,2025-11-01,11,2025,Corporate Bonds_Under 3 years,19794.853634
70,2025-11-01,11,2025,Federal Crown Corporation Bonds_3-10 years,70999.034837
82,2025-11-01,11,2025,Federal Crown Corporation Bonds_Over 10 years,6135.493244
58,2025-11-01,11,2025,Federal Crown Corporation Bonds_Under 3 years,42190.349866
22,2025-11-01,11,2025,Government of Canada Bonds_3-10 years,758395.238612
214,2025-11-01,11,2025,Government of Canada Bonds_All,337.408316
34,2025-11-01,11,2025,Government of Canada Bonds_Over 10 years,128765.577488
46,2025-11-01,11,2025,Government of Canada Bonds_Real Return Bonds,1052.19172
10,2025-11-01,11,2025,Government of Canada Bonds_Under 3 years,622300.719317
178,2025-11-01,11,2025,Mortgage Backed Securities_All,17030.174994
166,2025-11-01,11,2025,Municipal Bonds_All,3177.779897
202,2025-11-01,11,2025,Other Domestic Bonds_All,254.747471
238,2025-11-01,11,2025,Other_All,1460.023646
106,2025-11-01,11,2025,Provincial Bonds_3-10 years,60238.14046
226,2025-11-01,11,2025,Provincial Bonds_All,3465.801577
118,2025-11-01,11,2025,Provincial Bonds_Over 10 years,57073.243286
94,2025-11-01,11,2025,Provincial Bonds_Under 3 years,17023.201815
191,2025-12-01,12,2025,Asset-Backed Securities_All,723.7905
143,2025-12-01,12,2025,Corporate Bonds_3-10 years,26518.168034
155,2025-12-01,12,2025,Corporate Bonds_Over 10 years,9711.82375
131,2025-12-01,12,2025,Corporate Bonds_Under 3 years,27430.74142
71,2025-12-01,12,2025,Federal Crown Corporation Bonds_3-10 years,73555.474283
83,2025-12-01,12,2025,Federal Crown Corporation Bonds_Over 10 years,6540.549385
59,2025-12-01,12,2025,Federal Crown Corporation Bonds_Under 3 years,25642.299064
23,2025-12-01,12,2025,Government of Canada Bonds_3-10 years,875108.240136
215,2025-12-01,12,2025,Government of Canada Bonds_All,302.132196
35,2025-12-01,12,2025,Government of Canada Bonds_Over 10 years,128421.35349
47,2025-12-01,12,2025,Government of Canada Bonds_Real Return Bonds,2222.98
11,2025-12-01,12,2025,Government of Canada Bonds_Under 3 years,429087.748647
179,2025-12-01,12,2025,Mortgage Backed Securities_All,17674.98511
167,2025-12-01,12,2025,Municipal Bonds_All,2612.193836
203,2025-12-01,12,2025,Other Domestic Bonds_All,216.3667
239,2025-12-01,12,2025,Other_All,2137.576112
107,2025-12-01,12,2025,Provincial Bonds_3-10 years,69436.837504
227,2025-12-01,12,2025,Provincial Bonds_All,6152.231977
119,2025-12-01,12,2025,Provincial Bonds_Over 10 years,52542.960157
95,2025-12-01,12,2025,Provincial Bonds_Under 3 years,12899.895387
